Gene,OG,Library,Expr,Tissue,Species
scaffold23.g46,N2.HOG0008404,MJ32,116.605989963697,manubrium,Aurelia
scaffold23.g46,N2.HOG0008404,MJ35,153.149536708895,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ1,33.7847846494979,rhopalia,Aurelia
scaffold128.g22,N2.HOG0008405,MJ4,32.1705508364048,rhopalia,Aurelia
scaffold128.g22,N2.HOG0008405,MJ8,47.6976218643836,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ23,100.755074413917,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ26,80.7126312678088,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ27,29.7485057055697,rhopalia,Aurelia
scaffold128.g22,N2.HOG0008405,MJ29,78.0078095020457,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ32,51.8063357939404,manubrium,Aurelia
scaffold128.g22,N2.HOG0008405,MJ35,55.7438299833053,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ1,4.43047701052172,rhopalia,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ4,14.9575254811329,rhopalia,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ8,7.04727962896649,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ23,30.6498652958618,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ26,27.3979623821596,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ27,3.90116651602986,rhopalia,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ29,9.21695429211998,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ32,34.5308495717233,manubrium,Aurelia
scaffold2190.g2,N2.HOG0008408,MJ35,30.4102133753943,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ1,24.9699789842757,rhopalia,Aurelia
scaffold343.g4,N2.HOG0008409,MJ4,35.4532601054257,rhopalia,Aurelia
scaffold343.g4,N2.HOG0008409,MJ8,29.5530571388303,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ23,34.6424396664801,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ26,38.4831761869271,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ27,19.0806742134849,rhopalia,Aurelia
scaffold343.g4,N2.HOG0008409,MJ29,28.8976191999226,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ32,24.1344231195954,manubrium,Aurelia
scaffold343.g4,N2.HOG0008409,MJ35,33.704160604872,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ1,35.3371290123485,rhopalia,Aurelia
scaffold1.g42,N2.HOG0008412,MJ4,44.58687714584,rhopalia,Aurelia
scaffold1.g42,N2.HOG0008412,MJ8,51.0986696842788,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ23,56.7167727513586,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ26,52.3133089533694,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ27,46.2689905051691,rhopalia,Aurelia
scaffold1.g42,N2.HOG0008412,MJ29,45.1902322114172,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ32,48.8717681371036,manubrium,Aurelia
scaffold1.g42,N2.HOG0008412,MJ35,48.2342598437483,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ1,55.6449811625986,rhopalia,Aurelia
scaffold265.g19,N2.HOG0008419,MJ4,77.1970000600355,rhopalia,Aurelia
scaffold265.g19,N2.HOG0008419,MJ8,76.2443364527872,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ23,154.320147791846,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ26,148.934068121705,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ27,159.659833514005,rhopalia,Aurelia
scaffold265.g19,N2.HOG0008419,MJ29,149.807692969574,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ32,75.1312405533503,manubrium,Aurelia
scaffold265.g19,N2.HOG0008419,MJ35,86.5853093618758,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ1,53.6321424692314,rhopalia,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ4,67.7350767329915,rhopalia,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ8,105.358746962661,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ23,212.080900129419,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ26,174.255687368422,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ27,133.063116688731,rhopalia,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ29,169.269604483598,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ32,91.8981785038709,manubrium,Aurelia
scaffold3399.g1,N2.HOG0008422,MJ35,119.470726976565,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ1,68.2554459738786,rhopalia,Aurelia
scaffold315.g13,N2.HOG0008423,MJ4,91.2051698970239,rhopalia,Aurelia
scaffold315.g13,N2.HOG0008423,MJ8,109.802875900174,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ23,95.9515135902899,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ26,128.789701749291,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ27,78.4070448895525,rhopalia,Aurelia
scaffold315.g13,N2.HOG0008423,MJ29,82.6817488893786,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ32,85.3413106187754,manubrium,Aurelia
scaffold315.g13,N2.HOG0008423,MJ35,113.154228079514,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ1,60.7777893423531,rhopalia,Aurelia
scaffold5.g32,N2.HOG0008424,MJ4,100.024069970261,rhopalia,Aurelia
scaffold5.g32,N2.HOG0008424,MJ8,107.052558293273,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ23,118.368415021241,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ26,113.273112372377,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ27,161.274491133726,rhopalia,Aurelia
scaffold5.g32,N2.HOG0008424,MJ29,129.862889021905,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ32,89.7561513180636,manubrium,Aurelia
scaffold5.g32,N2.HOG0008424,MJ35,97.561385021898,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ1,42.9504129052529,rhopalia,Aurelia
scaffold295.g11,N2.HOG0008431,MJ4,46.1936114574018,rhopalia,Aurelia
scaffold295.g11,N2.HOG0008431,MJ8,33.3048122649057,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ23,30.8427447639917,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ26,36.2187697832451,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ27,42.2206386359608,rhopalia,Aurelia
scaffold295.g11,N2.HOG0008431,MJ29,31.0559948478568,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ32,17.6132333503048,manubrium,Aurelia
scaffold295.g11,N2.HOG0008431,MJ35,19.1662556899447,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ1,49.5296674086964,rhopalia,Aurelia
scaffold69.g38,N2.HOG0008432,MJ4,46.3001535596099,rhopalia,Aurelia
scaffold69.g38,N2.HOG0008432,MJ8,52.0836028561174,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ23,63.6300292464255,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ26,71.0001920854345,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ27,54.8388877703079,rhopalia,Aurelia
scaffold69.g38,N2.HOG0008432,MJ29,49.693317164707,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ32,50.5189261140181,manubrium,Aurelia
scaffold69.g38,N2.HOG0008432,MJ35,57.7017516558656,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ1,3.19820449238993,rhopalia,Aurelia
scaffold371.g17,N2.HOG0008433,MJ4,3.49912761594636,rhopalia,Aurelia
scaffold371.g17,N2.HOG0008433,MJ8,0.978304164321652,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ23,0,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ26,0.366252203998779,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ27,0,rhopalia,Aurelia
scaffold371.g17,N2.HOG0008433,MJ29,0,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ32,0,manubrium,Aurelia
scaffold371.g17,N2.HOG0008433,MJ35,0,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ1,6.33850579007839,rhopalia,Aurelia
scaffold133.g10,N2.HOG0008434,MJ4,6.8586961174061,rhopalia,Aurelia
scaffold133.g10,N2.HOG0008434,MJ8,4.4743758987503,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ23,4.56765970547044,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ26,6.70037027010964,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ27,1.53330837685873,rhopalia,Aurelia
scaffold133.g10,N2.HOG0008434,MJ29,4.58864855210305,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ32,3.28858813375374,manubrium,Aurelia
scaffold133.g10,N2.HOG0008434,MJ35,1.39444464039456,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ1,12.4164319564514,rhopalia,Aurelia
scaffold214.g5,N2.HOG0008435,MJ4,29.3829995722526,rhopalia,Aurelia
scaffold214.g5,N2.HOG0008435,MJ8,11.9283553802475,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ23,9.78637219185517,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ26,13.3970188641452,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ27,7.68729156339878,rhopalia,Aurelia
scaffold214.g5,N2.HOG0008435,MJ29,7.0630427356702,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ32,8.86890720243243,manubrium,Aurelia
scaffold214.g5,N2.HOG0008435,MJ35,9.15500364290552,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ1,260.504862167381,rhopalia,Aurelia
scaffold687.g8,N2.HOG0008436,MJ4,431.984470838187,rhopalia,Aurelia
scaffold687.g8,N2.HOG0008436,MJ8,201.896326749276,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ23,66.0654691600291,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ26,134.014720216898,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ27,179.861472617091,rhopalia,Aurelia
scaffold687.g8,N2.HOG0008436,MJ29,74.6452003934141,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ32,135.390127190941,manubrium,Aurelia
scaffold687.g8,N2.HOG0008436,MJ35,146.628180911545,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ1,50.0138936016792,rhopalia,Aurelia
scaffold107.g13,N2.HOG0008442,MJ4,102.666398327305,rhopalia,Aurelia
scaffold107.g13,N2.HOG0008442,MJ8,96.2780056856603,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ23,93.8006654603074,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ26,124.027308436097,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ27,65.4740360936592,rhopalia,Aurelia
scaffold107.g13,N2.HOG0008442,MJ29,58.9871377600071,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ32,60.922297473314,manubrium,Aurelia
scaffold107.g13,N2.HOG0008442,MJ35,75.5952894370615,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ1,12.8377550443329,rhopalia,Aurelia
scaffold290.g4,N2.HOG0008445,MJ4,7.40870807473064,rhopalia,Aurelia
scaffold290.g4,N2.HOG0008445,MJ8,21.7493309622598,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ23,40.444149843727,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ26,40.7119824842508,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ27,9.83408713944863,rhopalia,Aurelia
scaffold290.g4,N2.HOG0008445,MJ29,32.1202088053402,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ32,30.5893042918804,manubrium,Aurelia
scaffold290.g4,N2.HOG0008445,MJ35,27.4187814593689,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ1,57.9245969373775,rhopalia,Aurelia
scaffold442.g16,N2.HOG0008448,MJ4,62.0219676938451,rhopalia,Aurelia
scaffold442.g16,N2.HOG0008448,MJ8,54.5815965689512,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ23,65.4112834936851,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ26,110.099406769729,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ27,39.9212849209679,rhopalia,Aurelia
scaffold442.g16,N2.HOG0008448,MJ29,55.4039470572535,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ32,70.0209576014412,manubrium,Aurelia
scaffold442.g16,N2.HOG0008448,MJ35,95.6836144160758,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ1,60.3717074871983,rhopalia,Aurelia
scaffold442.g5,N2.HOG0008449,MJ4,83.441735931164,rhopalia,Aurelia
scaffold442.g5,N2.HOG0008449,MJ8,61.8950657241546,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ23,41.5522657870087,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ26,47.2748930288167,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ27,95.3530352642187,rhopalia,Aurelia
scaffold442.g5,N2.HOG0008449,MJ29,71.9621376833484,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ32,29.1093313281378,manubrium,Aurelia
scaffold442.g5,N2.HOG0008449,MJ35,32.2929773696389,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ1,81.4992958929427,rhopalia,Aurelia
scaffold35.g5,N2.HOG0008450,MJ4,126.654483777749,rhopalia,Aurelia
scaffold35.g5,N2.HOG0008450,MJ8,190.17995789767,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ23,257.153917805276,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ26,244.194994494146,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ27,191.305775152741,rhopalia,Aurelia
scaffold35.g5,N2.HOG0008450,MJ29,182.378654294552,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ32,155.964337232284,manubrium,Aurelia
scaffold35.g5,N2.HOG0008450,MJ35,213.521166368053,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ1,86.1942717560166,rhopalia,Aurelia
scaffold119.g26,N2.HOG0008452,MJ4,120.617011969358,rhopalia,Aurelia
scaffold119.g26,N2.HOG0008452,MJ8,151.110774300494,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ23,133.640847388073,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ26,154.539737462379,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ27,127.736713225935,rhopalia,Aurelia
scaffold119.g26,N2.HOG0008452,MJ29,130.883557167662,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ32,100.12292756445,manubrium,Aurelia
scaffold119.g26,N2.HOG0008452,MJ35,120.270361435433,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ1,13.2048066338034,rhopalia,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ4,18.116409992395,rhopalia,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ8,17.802578783843,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ23,26.4323876501354,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ26,27.2194013238645,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ27,11.3811453756856,rhopalia,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ29,16.9571935720605,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ32,24.9230180129922,manubrium,Aurelia
scaffold1963.g2,N2.HOG0008456,MJ35,27.9740930914184,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ1,10.0878553470341,rhopalia,Aurelia
scaffold286.g14,N2.HOG0008457,MJ4,23.9064723501867,rhopalia,Aurelia
scaffold286.g14,N2.HOG0008457,MJ8,11.5925664902526,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ23,42.4382750250395,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ26,34.750919807799,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ27,9.86009119436119,rhopalia,Aurelia
scaffold286.g14,N2.HOG0008457,MJ29,21.0673240962742,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ32,20.023806260526,manubrium,Aurelia
scaffold286.g14,N2.HOG0008457,MJ35,29.9228702123271,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ1,31.118598786645,rhopalia,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ4,33.5602074600076,rhopalia,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ8,28.8740593005387,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ23,78.1127484022822,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ26,81.9637626724265,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ27,21.5292392180531,rhopalia,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ29,40.3325881175387,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ32,42.7548025308636,manubrium,Aurelia
scaffold1027.g9,N2.HOG0008460,MJ35,76.3895145740984,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ1,55.8886760719778,rhopalia,Aurelia
scaffold307.g14,N2.HOG0008462,MJ4,63.960385094864,rhopalia,Aurelia
scaffold307.g14,N2.HOG0008462,MJ8,71.2811324146078,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ23,113.997448528503,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ26,87.2171471352832,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ27,116.773378791458,rhopalia,Aurelia
scaffold307.g14,N2.HOG0008462,MJ29,90.5559050137599,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ32,50.4026761196729,manubrium,Aurelia
scaffold307.g14,N2.HOG0008462,MJ35,53.5052809133643,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ1,109.150842713762,rhopalia,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ4,168.773533744018,rhopalia,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ8,77.2701474203014,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ23,37.6426950877275,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ26,63.9272610483973,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ27,96.0288302308912,rhopalia,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ29,45.4401926637329,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ32,44.2106700196409,manubrium,Aurelia
scaffold1652.g2,N2.HOG0008463,MJ35,43.4801873869781,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ1,58.8319751848255,rhopalia,Aurelia
scaffold656.g6,N2.HOG0008464,MJ4,101.210721732509,rhopalia,Aurelia
scaffold656.g6,N2.HOG0008464,MJ8,148.639854580372,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ23,139.32676446078,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ26,158.168859802486,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ27,110.593175752864,rhopalia,Aurelia
scaffold656.g6,N2.HOG0008464,MJ29,137.946036133999,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ32,86.798459070605,manubrium,Aurelia
scaffold656.g6,N2.HOG0008464,MJ35,97.9612645650163,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ1,34.045322225365,rhopalia,Aurelia
scaffold906.g7,N2.HOG0008465,MJ4,50.2411625152921,rhopalia,Aurelia
scaffold906.g7,N2.HOG0008465,MJ8,61.6392642853989,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ23,97.7614713583299,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ26,80.9843061596177,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ27,66.3035867747799,rhopalia,Aurelia
scaffold906.g7,N2.HOG0008465,MJ29,76.0136951109542,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ32,49.733140446644,manubrium,Aurelia
scaffold906.g7,N2.HOG0008465,MJ35,39.7873341664217,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ1,5.37124856547478,rhopalia,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ4,6.77405351202353,rhopalia,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ8,18.8097494074987,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ23,13.7474239941411,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ26,23.2891485352606,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ27,4.65964905886879,rhopalia,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ29,12.7520412550224,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ32,23.1801990427999,manubrium,Aurelia
scaffold1135.g5,N2.HOG0008466,MJ35,26.3528795012476,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ1,16.8120317832166,rhopalia,Aurelia
scaffold261.g1,N2.HOG0008473,MJ4,35.2111746610825,rhopalia,Aurelia
scaffold261.g1,N2.HOG0008473,MJ8,51.4266074710507,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ23,29.0762432736706,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ26,41.201022439802,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ27,22.2052395159786,rhopalia,Aurelia
scaffold261.g1,N2.HOG0008473,MJ29,25.259688814577,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ32,29.8181526168893,manubrium,Aurelia
scaffold261.g1,N2.HOG0008473,MJ35,27.2461791171609,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ1,84.0461488895971,rhopalia,Aurelia
scaffold112.g11,N2.HOG0008475,MJ4,68.6841260357242,rhopalia,Aurelia
scaffold112.g11,N2.HOG0008475,MJ8,58.0289267602091,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ23,128.917803206417,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ26,102.297903098899,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ27,59.657195672631,rhopalia,Aurelia
scaffold112.g11,N2.HOG0008475,MJ29,60.0660133165752,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ32,87.280042566528,manubrium,Aurelia
scaffold112.g11,N2.HOG0008475,MJ35,104.731507772634,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ1,1593.42885165748,rhopalia,Aurelia
scaffold130.g22,N2.HOG0008476,MJ4,1403.56352156514,rhopalia,Aurelia
scaffold130.g22,N2.HOG0008476,MJ8,1734.13935212516,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ23,2053.64570679246,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ26,1724.69222957373,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ27,2916.90163470687,rhopalia,Aurelia
scaffold130.g22,N2.HOG0008476,MJ29,2172.55883006558,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ32,1485.93718396435,manubrium,Aurelia
scaffold130.g22,N2.HOG0008476,MJ35,1493.28292794665,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ1,32.3809309092097,rhopalia,Aurelia
scaffold349.g7,N2.HOG0008477,MJ4,63.7397829655871,rhopalia,Aurelia
scaffold349.g7,N2.HOG0008477,MJ8,38.8356711852813,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ23,39.9687815605777,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ26,49.3447829237981,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ27,25.8103498203402,rhopalia,Aurelia
scaffold349.g7,N2.HOG0008477,MJ29,31.2839683891798,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ32,28.3513276061561,manubrium,Aurelia
scaffold349.g7,N2.HOG0008477,MJ35,32.7794559116782,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ1,56.3369449751762,rhopalia,Aurelia
scaffold250.g8,N2.HOG0008484,MJ4,63.989510953286,rhopalia,Aurelia
scaffold250.g8,N2.HOG0008484,MJ8,107.251360796347,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ23,77.0345377285079,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ26,84.9927933379418,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ27,48.9681161593153,rhopalia,Aurelia
scaffold250.g8,N2.HOG0008484,MJ29,59.8829413720766,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ32,57.4294911372344,manubrium,Aurelia
scaffold250.g8,N2.HOG0008484,MJ35,68.1760240509846,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ1,21.2405142425475,rhopalia,Aurelia
scaffold646.g15,N2.HOG0008491,MJ4,38.5015319003812,rhopalia,Aurelia
scaffold646.g15,N2.HOG0008491,MJ8,51.6295255581137,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ23,27.7363540578091,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ26,38.2984135348572,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ27,28.5116166745895,rhopalia,Aurelia
scaffold646.g15,N2.HOG0008491,MJ29,27.4673028458634,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ32,22.648427627402,manubrium,Aurelia
scaffold646.g15,N2.HOG0008491,MJ35,24.563686625116,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ1,11.285570160483,rhopalia,Aurelia
scaffold73.g27,N2.HOG0008492,MJ4,18.2271789334199,rhopalia,Aurelia
scaffold73.g27,N2.HOG0008492,MJ8,22.6308403268819,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ23,74.5489951427579,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ26,66.3432876157266,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ27,20.5054974054058,rhopalia,Aurelia
scaffold73.g27,N2.HOG0008492,MJ29,31.3660643950784,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ32,46.0469121774366,manubrium,Aurelia
scaffold73.g27,N2.HOG0008492,MJ35,63.2073903006523,manubrium,Aurelia
scaffold379.g10,N2.HOG0008494,MJ1,31.9208506788284,rhopalia,Aurelia
scaffold379.g10,N2.HOG0008494,MJ4,72.1164613915781,rhopalia,Aurelia
scaffold379.g10,N2.HOG0008494,MJ8,75.0077526672173,manubrium,Aurelia
scaffold379.g10,N2.HOG0008494,MJ23,25.6167901097526,manubrium,Aurelia
scaffold379.g10,N2.HOG0008494,MJ26,49.847920816148,manubrium,Aurelia
scaffold379.g10,N2.HOG0008494,MJ27,41.0657968605819,rhopalia,Aurelia
scaffold379.g10,N2.HOG0008494,MJ29,47.0739597647175,manubrium,Aurelia
