,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold537.g7,42.1544410283589,0.344386810730014,0.357529502831331,0.963240258503878,0.335426966120257,0.497339354526668
scaffold537.g8,1042.66857145814,-0.39242661947897,0.527384353965407,-0.744099851518747,0.45681606914524,0.611348828777262
scaffold538.g1,229.941948252629,0.0539864537596202,0.359659698868832,0.150104262249602,0.880682357297972,0.927293313808187
scaffold538.g2,6566.8016630674,0.176573640587761,1.33866148989874,0.131903130044563,0.895060912845505,0.937213322539769
scaffold538.g3,530.389190731046,0.108841820781768,0.259026849656818,0.420195130064592,0.674342912080653,0.786524968642329
scaffold538.g4,113.609367140107,0.0341607899512799,0.349577951484236,0.0977200930614765,0.922154559962757,0.954579850291751
scaffold538.g5,1007.55794525593,-0.202408790785584,0.315680682707459,-0.641182061092905,0.521404403268518,0.667784701793386
scaffold538.g6,524.771350948745,-0.21064179744904,0.298508470494753,-0.705647639076769,0.480407290648145,0.631783492143516
scaffold538.g7,584.581122945455,0.217199524456502,0.335239777357804,0.647893057823754,0.517054121133431,0.664118760460685
scaffold538.g8,96.3731358476041,-0.47372784225049,0.31675941578452,-1.49554462675468,0.134772362221284,0.26571356367552
scaffold538.g9,89.8543494023276,-0.585465674116306,0.4086438634266,-1.4327039422714,0.15194246240747,0.288250069390684
scaffold538.g10,1633.43669889443,-0.77252113726698,0.406317238625506,-1.9012758106948,0.0572658957215556,0.145976338642466
scaffold538.g11,452.784949099285,-0.691426916259249,0.25588504287979,-2.70209977292056,0.00689030826577381,0.0313096060162165
scaffold538.g12,69.3823069071858,-0.5087002401752,0.475054855097077,-1.07082421054564,0.284248478752233,0.4451507402259
scaffold538.g13,363.045081787256,-0.683431674650747,0.392641618635786,-1.74059916782458,0.081753863626593,0.18715872502802
scaffold538.g14,691.852373923434,1.24165937422032,0.238699698068731,5.20176348887883,1.97406345198516e-07,4.10122056357248e-06
scaffold539.g1,174.983387115094,-0.956020297084665,0.409832239393115,-2.33271130280125,0.0196633025714853,0.0686268851129665
scaffold539.g2,32.0090796789969,0.426417157734833,0.492252015119137,0.866257820461394,0.386348791520938,0.5481660227522
