,Man_mean,Tent_mean,M,D,prob,ranking,Length
comp7361_c0,0.0997149173646406,2.65126571862866,-4.73272811076464,2.55155080126402,0.876417233560091,-5.37672082796317,303
comp7859_c0,0.496662245942237,1.01580633855994,-1.03228839262355,0.519144092617701,0.393172083648274,-1.15547821894018,365
comp7995_c0,0.100045099210219,0.409237652951851,-2.03228839262355,0.309192553741633,0.298173343411439,-2.05567413421527,302
comp8137_c0,0.803019799640826,0.205298623241626,1.96771160737645,0.5977211763992,0.458505920886873,2.05649205554509,301
comp8146_c0,1.13656250638819,0.387428749816486,1.55267410809761,0.749133756571705,0.512721088435374,1.72394845375142,319
comp8805_c0,0.769773756980537,6.88796495493801,-3.16157140956852,6.11819119795747,0.971388259007307,-6.88678425047317,314
comp8888_c0,NA,NA,NA,NA,NA,0,310
comp9672_c0,0.921548321265371,0.134629380382853,2.77506652943405,0.786918940882518,0.541491559586798,2.88448187068403,459
comp10085_c0,0.332932451366238,0.34046768923267,-0.0322883926235508,0.0075352378664319,0.0337994457042076,-0.0331559965604456,363
comp10231_c0,0.0965291372571441,0.197427749507123,-1.03228839262355,0.100898612249979,0.161814058956916,-1.03720772051662,313
comp10276_c0,0.087575710033293,0.179115610422405,-1.03228839262355,0.0915399003891115,0.155452254976064,-1.03633917175245,345
comp10479_c0,1.93058274514288,0.59228324852137,1.70467720154266,1.33829949662151,0.676182917611489,2.16724938669196,313
comp10949_c0,0.593254809902953,48.3612148140492,-6.34905478239513,47.7679600041463,0.999455782312925,-48.1880534944873,713
comp10976_c0,0.142517075290029,0.0728713273534547,0.967711607376449,0.0696457479365741,0.138722600151172,0.97021455630018,424
comp11024_c0,0.198122098108106,0.354560818991891,-0.839643314681155,0.156438720883785,0.192990677752583,-0.854092482861494,1220
comp11027_c0,4.47346194494389,5.66392605930306,-0.340410687985883,1.19046411435918,0.457150415721844,-1.23817779178598,1702
comp11028_c0,4.93774449382283,4.44182390023156,0.152699988215922,0.49592059359127,0.235240614764424,0.518897409464588,4271
comp11038_c0,0.549338544754293,0.187257229077968,1.55267410809761,0.362081315676324,0.328881330309902,1.59433364297395,330
comp11049_c0,4.60157224518031,5.04184213019551,-0.131824066174465,0.4402698850152,0.21787855883094,-0.459581501013767,2390
comp11063_c0,1.38647586821351,1.18154656970802,0.230746013210243,0.204929298505488,0.190682791635173,0.308609364728896,523
comp11064_c0,NA,NA,NA,NA,NA,0,399
comp11066_c0,2.00090198420438,0.204618826475926,3.28963970226381,1.79628315772845,0.794119425547997,3.74811453312852,302
comp11071_c0,0.359151500285124,0.826380342290589,-1.20221339406586,0.467228842005464,0.387299067775258,-1.28981387636865,673
comp11079_c0,0.0839267221152391,0.858262299940689,-3.35421648751091,0.774335577825449,0.534434366339128,-3.44243574118332,360
comp11085_c0,3.94670410794346,12.8716619599225,-1.70547807635644,8.92495785197903,0.930657596371882,-9.08644749770418,1133
comp11086_c0,3.96402693894698,3.75712904422036,0.0773360985509475,0.206897894726617,0.129380196523054,0.220879177337721,625
comp11098_c0,0.0742349384803098,0.45549055721668,-2.61725089334471,0.38125561873637,0.34490803728899,-2.64487392620739,407
comp11127_c0,6.70842603993864,7.01796446365793,-0.0650783277412201,0.309538423719292,0.13289241622575,-0.316305587209928,2351
comp11129_c0,NA,NA,NA,NA,NA,0,306
comp11132_c0,0.860786893489632,1.05632283069623,-0.295322798457345,0.1955359372066,0.204595616024187,-0.354189014550058,702
comp11135_c0,0.0398596569412745,6.60341125759116,-7.37213839550818,6.56355160064988,0.9772159234064,-9.87059441659516,758
comp11136_c0,7.32177477002356,4.15971555992196,0.815708513931399,3.16205921010159,0.731345427059713,3.2655778704371,1337
comp11157_c0,4.95872388680879,6.87920164074598,-0.472272249032625,1.92047775393719,0.574872763920383,-1.97769458728439,1572
comp11182_c0,0.0776699741940517,0.476567241098172,-2.61725089334471,0.39889726690412,0.357689594356261,-2.64747450757458,389
comp11186_c0,0.75298741337037,0.192507431762397,1.96771160737645,0.560479981607973,0.440566893424036,2.0459781962639,321
comp11214_c0,1.1597147055924,0.686609839952551,0.756207502182737,0.473104865639845,0.327369614512472,0.892007847638993,990
comp11215_c0,2.07718637235217,0.193109017486655,3.42714322601375,1.88407735486551,0.805873015873016,3.91088969043221,320
comp11222_c0,5.18688754703624,1.63548695782689,1.66514883735602,3.55140058920935,0.874673721340388,3.92239299351615,1398
comp11226_c0,0.105457661296636,0.754911342356208,-2.83964331468116,0.649453681059572,0.485137314184933,-2.91296485362512,573
comp11230_c0,0.951610077527121,1.62191300776193,-0.769253986789757,0.67030293023481,0.40079617031998,-1.02032235811694,381
comp11232_c0,4.06272787735594,18.0036104092659,-2.14776561004349,13.9408825319099,0.968478206097254,-14.1053572405734,1294
comp11261_c0,0.471351325452201,0.0964038776844455,2.28963970226381,0.374947447767756,0.337974300831444,2.32013696896762,641
comp11263_c0,0.0594756298454451,10.2180519489002,-7.42460581540231,10.1585763190547,0.989259259259259,-12.5825849627239,508
comp11272_c0,2.14459932920778,2.25764195809033,-0.0741085683181779,0.113042628882548,0.0862912572436382,-0.13516921188957,958
comp11275_c0,0.339002748515973,0.520013062516658,-0.617250893344707,0.181010314000685,0.19893927941547,-0.643244431852671,713
comp11282_c0,1.34282755384383,5.8132966449316,-2.1140824837872,4.47046909108777,0.928296800201562,-4.94514293449916,1350
comp11301_c0,1.0758559036731,0.91683806521854,0.230746013210243,0.159017838454556,0.174514991181658,0.280232752474047,337
comp11304_c0,6.05061610025407,5.32668147494752,0.183845038241215,0.723934625306551,0.29254724111867,0.746913877099395,2297
comp11307_c0,1.04430422490604,2.76693517592819,-1.405746788151,1.72263095102215,0.731320231796422,-2.22341661094279,1273
comp11309_c0,2.10181704079903,0.895578052112023,1.23074601321024,1.20623898868701,0.631811539430587,1.72329575141981,690
comp11312_c0,NA,NA,NA,NA,NA,0,465
comp11318_c0,16.0634694854387,10.5356624710882,0.608502496409627,5.52780701435047,0.724807256235828,5.56119822304861,2874
comp11322_c0,0.907106372977643,9.34772518826856,-3.36527167601991,8.44061881529092,0.984079113126732,-9.08675406503692,866
comp11328_c0,2.86642035532048,0.871466335324392,1.7177333543681,1.99495401999608,0.777515747039557,2.63257467483968,780
comp11329_c0,7.51794299511156,11.314556517528,-0.5897701569226,3.79661352241639,0.694646006550768,-3.84214823719641,426
comp11355_c0,1.12422771949716,0.574836145076554,0.967711607376449,0.549391574420603,0.387578735197783,1.11278787605521,430
comp11361_c0,179.408006903088,0.479030120897128,8.54891218930141,178.928976782191,1,179.133086368605,516
comp11365_c0,0.277189173958588,0.708656944905156,-1.35421648751091,0.431467770946568,0.371262282690854,-1.42129051654192,436
comp11428_c0,NA,NA,NA,NA,NA,0,523
comp11446_c0,NA,NA,NA,NA,NA,0,816
comp11482_c0,0.298160723304139,0.81309059994381,-1.44732589190239,0.514929876639671,0.413015873015873,-1.53619823435233,608
comp11500_c0,0.534754335601524,0.410143045989356,0.382749106655293,0.124611289612168,0.168180901990426,0.4025231075904,452
comp11525_c0,0.130794891608165,0.0668775818135601,0.967711607376449,0.0639173097946048,0.12777273872512,0.969820177941504,462
comp11539_c0,7.57007917357323,5.93394596780185,0.351316598818636,1.63613320577138,0.512852103804485,1.67342619186901,1812
comp11548_c0,4.30853760591602,4.46112810450454,-0.0502103006208134,0.152590498588522,0.0949886621315193,-0.160639143884441,1122
comp11555_c0,1.75346901562196,2.75870024980936,-0.653776769369821,1.0052312341874,0.47822373393802,-1.19913047595062,448
comp11561_c0,1.2225164146266,1.96457728772551,-0.684365089203244,0.742060873098902,0.411967750062988,-1.00946020956968,346
comp11582_c0,0.564740560027777,0.0962537158811987,2.55267410809761,0.468486844146579,0.39907281431091,2.59530827172618,321
comp11586_c0,0.202097792384522,0.413343716359395,-1.03228839262355,0.211245923974873,0.227742504409171,-1.05368124494143,299
comp11626_c0,1.32807120709829,0.27162587075046,2.28963970226381,1.05644533634783,0.628825900730663,2.52161192788934,455
comp11631_c0,20.9878451358907,1.36169212750296,3.94608159140491,19.6261530083877,0.996162761400857,20.0189270899984,953
comp11640_c0,NA,NA,NA,NA,NA,0,727
comp11645_c0,0.445409630881859,0.303660371477787,0.552674108097605,0.141749259404072,0.178959435626102,0.570562461351153,407
comp11658_c0,0.0941234266712962,0.385014863524795,-2.03228839262355,0.290891436853499,0.284930713025951,-2.05300120283138,321
comp11687_c0,4.87316450991711,1.26052185987494,1.95083778881205,3.61264265004217,0.893408919123205,4.10572222576745,2108
comp11688_c0,0.254430483886199,0.780566975946058,-1.61725089334471,0.526136492059859,0.423391282438902,-1.70068223378187,475
comp11698_c0,0.0836942381204601,0.51353090522767,-2.61725089334471,0.42983666710721,0.376356764928193,-2.65231253797578,361
comp11701_c0,0.185454444776385,5.37346831267214,-4.8567168280401,5.18801386789575,0.96485512723608,-7.10655938139171,1955
comp11719_c0,0.628359513930387,0.642581132711226,-0.0322883926235512,0.0142216187808395,0.0337994457042076,-0.0352816487562602,577
comp11726_c0,0.171181982784624,0.175056333132378,-0.0322883926235508,0.00387435034775463,0.016029226505417,-0.0325200075158312,353
comp11737_c0,7.24150496383913,9.0418010342046,-0.320320615167074,1.80029607036547,0.51273116654069,-1.82857081828251,2228
comp11744_c0,0.0356713340749541,0.291829447913717,-3.03228839262355,0.256158113838763,0.265895691609977,-3.04308887075697,847
comp11763_c0,0.333852154270565,0.51211231156682,-0.617250893344707,0.178260157296255,0.19893927941547,-0.642475952090134,362
comp11765_c0,0.355454352488072,0.508899057847185,-0.517715219793792,0.153444705359113,0.184056437389771,-0.539976227633106,850
comp11771_c0,0.171181982784624,0.175056333132378,-0.0322883926235508,0.00387435034775463,0.016029226505417,-0.0325200075158312,706
comp11774_c0,0.0803553722379949,1.1504366999205,-3.83964331468116,1.0700813276825,0.636215671453767,-3.98596723918178,376
comp11781_c0,5.75812691489439,5.75308354396168,0.00126416708747561,0.00504337093271179,0.00444192491811539,0.00519939504076953,1826
comp11791_c0,5.8250835095238,9.78637224212031,-0.748495426622959,3.96128873259651,0.73429579239103,-4.03138361194659,1888
comp11820_c0,NA,NA,NA,NA,NA,0,436
comp11828_c0,0.0239600475507423,0.0980093348068669,-2.03228839262355,0.0740492872561246,0.139944570420761,-2.03363699015718,1261
comp11853_c0,7.30499824890985,7.45151482823048,-0.0286498155602025,0.146516579320631,0.0760468631897203,-0.14929139274403,3284
comp11862_c1,0.180649446705447,0.923690367649171,-2.35421648751091,0.743040920943724,0.520990173847317,-2.46869299028152,669
comp11866_c0,6.65903933500514,10.8666270098,-0.706518231441795,4.2075876747949,0.728395061728395,-4.26649294531769,1706
comp11880_c0,0.843170789622868,0.143709036269139,2.55267410809761,0.699461753353729,0.505555555555556,2.64677007814366,430
comp11887_c0,4.4045816419141,3.91809808819653,0.168851479484301,0.486483553717566,0.245764676240867,0.5149534640739,2003
comp11894_c0,2.68024048045441,1.86879694341924,0.520252630405228,0.81144353703517,0.417278911564626,0.963900105425716,496
comp11898_c0,102.439609285477,73.7479109116919,0.474099568261019,28.6916983737847,0.705898211136306,28.6956151000961,548
comp11918_c0,NA,NA,NA,NA,NA,0,867
comp11918_c1,NA,NA,NA,NA,NA,0,634
comp11930_c0,7.49983474221286,0.693914199952046,3.43402961159899,6.80592054226081,0.977457797933988,7.62319577348676,1692
comp11941_c0,5.97035604029366,0.814064361141348,2.87460220298497,5.15629167915231,0.958800705467372,5.90344659549838,1670
comp11942_c0,0.047730837221937,0.19524450425191,-2.03228839262355,0.147513667029973,0.195666414714034,-2.03763499988419,633
comp11945_c0,0.869456689539168,0.444567522271436,0.967711607376449,0.424889167267732,0.334036281179138,1.05688057958909,417
comp11956_c0,0.0774708204140669,0.31689684920887,-2.03228839262355,0.239426028794803,0.25257243638196,-2.04634330796591,390
comp11957_c0,0.0651155602618235,0.0332946581873543,0.967711607376449,0.0318209020744692,0.0899143361048123,0.968234643492963,928
comp11965_c0,14.3777702810004,11.5134026308476,0.32052569298787,2.86436765015281,0.565845301083396,2.88224543630609,3274
comp11979_c0,0.0899214879806134,0.367826699974581,-2.03228839262355,0.277905211993967,0.278548752834467,-2.05120145710894,336
comp11981_c0,5.14425698834247,5.16371543032185,-0.00544678040491013,0.0194584419793795,0.0154119425547997,-0.0202063945582628,2549
comp11991_c0,0.79444193818205,2.69114949595207,-1.76020884718675,1.89670755777002,0.768571428571429,-2.58763110690384,1217
comp11991_c1,0.451792448022222,3.46513377172315,-2.93917898823207,3.01334132370093,0.902217183169564,-4.20939414381554,535
comp11993_c0,5.18904276346853,5.4990601101463,-0.0837166314305541,0.310017346677771,0.151282438901487,-0.321121829870229,2888
comp11995_c0,2.51780166345717,2.94261359979665,-0.224933470565946,0.424811936339471,0.256777525825145,-0.480687265732443,336
comp12016_c0,0.0256918537087467,7.90827404945349,-8.26590806938325,7.88258219574474,0.983623078861174,-11.4219235807357,2352
comp12022_c0,5.80840755130699,4.11740908939323,0.49640588845086,1.69099846191376,0.561879566641471,1.76235484630179,1831
comp12024_c0,5.41497074646777,3.08729404641631,0.81061064629172,2.32767670005146,0.685689090450995,2.46478567827792,1261
comp12026_c0,12.038846000078,9.82258035819009,0.29352313675104,2.21626564188792,0.524620811287478,2.23561830982416,2334
comp12040_c0,0.0217051867539412,0.0443928775831391,-1.03228839262355,0.0226876908291979,0.0724716553287982,-1.03253767817958,1392
comp12048_c0,16.4390996501957,9.26769335541335,0.8268490715366,7.17140629478237,0.793177122700932,7.2189159596123,2007
comp12061_c0,0.12459224726386,0.127412135248927,-0.0322883926235508,0.00281988798506677,0.016029226505417,-0.0324112953530231,485
comp12061_c1,0.23790251938178,0.24328695116429,-0.0322883926235508,0.00538443178250939,0.0337994457042076,-0.0327342695631515,508
comp12063_c0,0.223184634987894,0.228235957878964,-0.0322883926235507,0.00505132289107066,0.0337994457042076,-0.0326811285172715,1083
comp12073_c0,3.25486304034745,0.795952858961388,2.03184194479616,2.45891018138606,0.843522297808012,3.18976816849706,854
comp12102_c0,0.605786866395711,0.619497599957189,-0.0322883926235508,0.0137107335614776,0.0337994457042076,-0.0350788328341523,798
comp12103_c0,0.946023325604261,0.241858652038081,1.96771160737645,0.704164673566181,0.50037037037037,2.0899131219509,511
comp12104_c0,0.0997149173646406,0.203943516817589,-1.03228839262355,0.104228599452949,0.161814058956916,-1.03753695186689,303
comp12104_c1,0.173641494031529,0.0887857551662781,0.967711607376449,0.0848557388652512,0.14814310909549,0.971424856316472,348
comp12122_c0,2.51022248927458,3.60873203057542,-0.52367677803251,1.09850954130084,0.480297304106828,-1.21694723804259,1661
comp12127_c0,0.276554873789346,0.282814121719586,-0.0322883926235507,0.00625924793023974,0.0337994457042076,-0.0328894889419822,437
comp12133_c0,NA,NA,NA,NA,NA,0,378
comp12136_c0,3.608354949143,1.24733158477503,1.53249622615997,2.36102336436797,0.804250440917108,2.81477814583779,1189
comp12144_c0,3.00726543940142,43.7273296206174,-3.86201112770961,40.7200641812159,0.998868732678256,-40.9027964431883,643
comp12147_c0,0.949570913075277,0.529670447963396,0.84218072529259,0.419900465111881,0.318427815570673,0.941055139009148,700
comp12155_c0,8.99856247527634,13.0290421436779,-0.533964571438867,4.03047966840158,0.68289241622575,-4.0656960684427,4150
comp12162_c0,2.35195844011568,2.03516090285337,0.208719706880244,0.316797537262315,0.21917863441673,0.379373952262992,334
comp12166_c0,0.939283522118739,1.81435760816477,-0.949826232431578,0.875074086046033,0.493663391282439,-1.29148152440694,579
comp12167_c0,NA,NA,NA,NA,NA,0,321
comp12168_c0,3.52995406160329,3.32485933259114,0.0863561038750682,0.205094729012157,0.137286470143613,0.222533648118777,1301
comp12170_c0,NA,NA,NA,NA,NA,0,609
comp12184_c0,0.992237108751596,0.202938868951493,2.28963970226381,0.789298239800103,0.539710254472159,2.42186739470481,609
comp12186_c0,0.303083335036851,2.67325837373376,-3.14081284940172,2.3701750386969,0.86031746031746,-3.93477255620053,1595
comp12187_c0,2.71095737653532,12.9467077493072,-2.25571094255849,10.2357503727719,0.969382716049383,-10.4813557114563,2229
comp12189_c0,0.504611606872419,0.516032447563504,-0.0322883926235507,0.0114208406910846,0.0337994457042076,-0.0342487357475235,479
comp12196_c0,0.149203061538203,0.610319857735601,-2.03228839262355,0.461116796197398,0.392338120433359,-2.08394453153815,405
comp12200_c0,1.08257270220308,0.704501953045777,0.619788303956142,0.378070749157308,0.28559586797682,0.725999334083165,614
comp12202_c0,0.184792782639059,0.755900741232166,-2.03228839262355,0.571107958593107,0.446291257243638,-2.11100933469296,981
comp12213_c0,0.839267221152391,1.02991475992883,-0.295322798457345,0.190647538776435,0.200604686318972,-0.351513924802688,720
comp12230_c0,0.562986707356884,1.1514574955726,-1.03228839262355,0.588470788215717,0.420544217687075,-1.18824121883082,322
comp12246_c0,3.53455171652931,4.72671790833477,-0.419311515732798,1.19216619180546,0.477397329302091,-1.26375724572011,889
comp12255_c0,0.305188080419051,0.468143072694921,-0.617250893344707,0.16295499227587,0.189455782312925,-0.638398774154891,396
comp12264_c0,0.738203629076449,0.64706686487675,0.190104028712897,0.0911367641996995,0.126518014613253,0.210820899157711,573
comp12270_c0,5.01239778162903,2.65784454175181,0.915244187482314,2.35455323987722,0.713507180650038,2.52618148242292,651
comp12271_c0,18.9328166860487,0.0806721744069577,7.87460220298497,18.8521445116418,0.99604686318972,20.43068066764,383
comp12273_c0,0.60226484973062,0.410597246483253,0.552674108097605,0.191667603247367,0.203245149911817,0.58496593054303,301
comp12279_c0,2.08369792837835,1.42057208266045,0.552674108097606,0.663125845717901,0.378795666414714,0.863240729472704,348
comp12287_c0,NA,NA,NA,NA,NA,0,323
comp12317_c0,1.77253237107385,0.329572723177224,2.42714322601375,1.44295964789663,0.724595616024187,2.82367788266338,375
comp12321_c1,0.909657375184527,1.06313781670072,-0.224933470565947,0.153480441516196,0.164935752078609,-0.272307385336586,465
comp12329_c1,5.91720747020202,5.5151335923146,0.101520647568642,0.402073877887423,0.187966742252457,0.414692470587768,4381
comp12334_c0,3.66935436224766,1.5967670696571,1.20037236416672,2.07258729259057,0.75358024691358,2.39510164670795,774
comp12359_c0,NA,NA,NA,NA,NA,0,641
comp12371_c0,0.267970021831362,0.822104908147178,-1.61725089334471,0.554134886315816,0.43273116654069,-1.70955138099342,451
comp12393_c0,1.3200125225892,2.09982620956363,-0.669718313238843,0.779813686974428,0.423126732174351,-1.02792607004596,412
comp12396_c0,0.688629514791706,0.704215220464155,-0.0322883926235508,0.0155857056724489,0.0394583018392542,-0.0358532358305464,351
comp12448_c0,0.558649367546738,0.666508781463955,-0.254680813959999,0.107859413917217,0.16246661627614,-0.276579048682096,649
comp12449_c0,2.74669272377146,2.40759294528817,0.190104028712897,0.339099778483297,0.217644242882338,0.38875210803325,308
comp12455_c0,6.63562980343772,6.12608169352683,0.115268795790307,0.509548109910893,0.220896951373142,0.522423364328885,1967
comp12457_c0,NA,NA,NA,NA,NA,0,399
comp12458_c0,0.426545222985686,0.145399730813481,1.55267410809761,0.281145492172205,0.27732174351222,1.57792258166408,425
comp12464_c0,1.13345350383066,1.23155106111067,-0.119751233873891,0.0980975572800094,0.114681279919375,-0.154801449471973,853
comp12465_c0,9.59525170799558,8.17701699754456,0.230746013210243,1.41823471045103,0.425840262030738,1.43688322996009,529
comp12472_c0,2.20791838180091,0.9110784414755,1.27703966548418,1.29683994032541,0.655646258503401,1.82006157534385,1560
comp12479_c0,0.0306737258492245,0.0627359244626696,-1.03228839262355,0.0320621986134451,0.0899420508944318,-1.03278618800081,1970
comp12486_c0,NA,NA,NA,NA,NA,0,384
comp12493_c0,0.93831117892814,4.0301012345041,-2.10267772051495,3.09179005557596,0.886094734189972,-3.73903989603058,322
comp12530_c0,0.343988083052973,0.820804932011588,-1.25468081396,0.476816848958616,0.397913832199546,-1.3422288375572,527
comp12533_c0,4.8701140157012,4.44845811800244,0.130650178502655,0.421655897698759,0.213663391282439,0.44143308123307,1278
comp12535_c0,0.354411964357608,0.362433346602519,-0.032288392623551,0.00802138224491139,0.0337994457042076,-0.0332698492832709,341
comp12542_c0,3.7350170371815,3.81955142755061,-0.0322883926235508,0.08453439036911,0.0611312673217435,-0.0904909025995965,453
comp12549_c0,NA,NA,NA,NA,NA,0,339
comp12556_c0,0.49395563969732,2.18891965325473,-2.14776561004349,1.69496401355741,0.763265306122449,-2.73601902824891,367
comp12565_c0,0.725126879075666,0.593230901719004,0.289639702263812,0.131895977356662,0.172587553539934,0.318257295235064,1250
comp12570_c0,NA,NA,NA,NA,NA,0,819
comp12578_c0,NA,NA,NA,NA,NA,0,345
comp12583_c0,0.421725502951949,6.53066587552077,-3.95285392512915,6.10894037256882,0.973882590073066,-7.27627697583113,2006
comp12594_c0,0.788609982681529,0.504036587240861,0.645783512489087,0.284573395440668,0.24392542202066,0.705704160675969,613
comp12628_c0,0.118484784162691,0.0302916105861419,1.96771160737645,0.0881931735765486,0.156545729402872,1.96968703241645,1020
comp12635_c0,2.01424133076574,1.02991475992883,0.967711607376449,0.984326570836914,0.524797178130511,1.38034943152329,300
comp12638_c0,0.108098819182419,0.442181650058888,-2.03228839262355,0.334082830876469,0.311322751322751,-2.05956486877176,559
comp12653_c0,NA,NA,NA,NA,NA,0,538
comp12654_c0,1.23853026810838,0.866594943629433,0.515199402678942,0.37193532447895,0.278921642731167,0.635426085485953,927
comp12660_c0,1.19954818705652,1.38003466590959,-0.202213394065863,0.180486478853074,0.164996220710506,-0.271045431225869,403
comp12663_c0,0.0486140305092294,0.0994286172095407,-1.03228839262355,0.0508145867003113,0.116165280927186,-1.03353831460998,1243
comp12676_c0,0.533573862454501,2.72825101967901,-2.35421648751091,2.19467715722451,0.831615016376921,-3.21853120141957,453
comp12676_c1,0.48021647620905,2.45542591771111,-2.35421648751091,1.97520944150206,0.808571428571429,-3.07307461801159,755
comp12685_c0,2.67213276366909,2.84083318194028,-0.0883224275378788,0.168700418271198,0.126175359032502,-0.190422378755914,2284
comp12711_c0,0.437878550166465,0.895578052112023,-1.03228839262355,0.457699501945558,0.368203577727387,-1.12920687193558,690
comp12749_c0,5.54774550144934,6.42068904760467,-0.210826524370572,0.872943546155326,0.339622071050642,-0.89804134545822,1819
comp12752_c0,0.839267221152391,0.0858262299940688,3.28963970226381,0.753440991158323,0.526868228772991,3.37481891334453,360
comp12772_c0,0.199429834729281,0.203943516817589,-0.0322883926235508,0.00451368208830821,0.016029226505417,-0.0326023561143499,303
comp12775_c0,5.07858615242314,6.4107629180074,-0.336069140800654,1.33217676558426,0.475857898715042,-1.37391317125976,1523
comp12786_c0,12.0239183385125,13.1088005082159,-0.124628564770261,1.08488216970336,0.282668178382464,-1.09201721657535,2357
comp12804_c0,0.356152691098068,1.09264041328402,-1.61725089334471,0.736487722185952,0.510057949105568,-1.77705222685066,509
comp12836_c1,0.313907739859596,0.481518589057633,-0.617250893344707,0.167610849198037,0.194227765180146,-0.639603050417778,385
comp12842_c0,0.119185877560103,0.365650210625619,-1.61725089334471,0.246464333065516,0.258304358780549,-1.63592332323299,507
comp12852_c0,0.0644213645234245,0.197638226852014,-1.61725089334471,0.133216862328589,0.18246661627614,-1.62272831504011,938
comp12869_c0,0.153368629246122,10.5082673474972,-6.09837758308132,10.354898718251,0.989551524313429,-12.0172433033149,394
comp12871_c0,0.485081054427529,3.43698618279001,-2.82484631275307,2.95190512836248,0.897795414462081,-4.08576805234063,1744
comp12874_c0,0.447925181215113,0.523500619236678,-0.224933470565947,0.0755754380215651,0.131632653061224,-0.237290355920743,2833
comp12878_c0,8.2145587768148,9.18613458244586,-0.161274833343629,0.971575805631064,0.308689846308894,-0.984870102073195,2045
comp12901_c0,10.6895847590256,8.83956046855607,0.274159271046527,1.85002429046954,0.492930209120685,1.87022810941021,3013
comp12914_c0,5.81335357897704,4.85300148657562,0.260493356604295,0.960352092401415,0.398425296044344,0.99505423481072,1528
comp12927_c0,8.61878223940966,10.9683473640598,-0.34779021835148,2.3495651246501,0.562013101536911,-2.37516616491416,631
comp12929_c0,4.28838476872706,1.35550071629342,1.66160847965077,2.93288405243364,0.848201058201058,3.37086807879912,775
comp12971_c0,0.873226010447575,1.42878348198219,-0.710360297736188,0.555557471534612,0.354658604182414,-0.901806995303195,346
comp12995_c0,NA,NA,NA,NA,NA,0,353
comp13002_c0,21.6866649945778,15.5173823829277,0.482922999655186,6.16928261165015,0.689753086419753,6.18815502116785,900
comp13030_c0,0.64284297790396,3.02400503979102,-2.2339222537932,2.38116206188706,0.84607457797934,-3.26501782551991,470
comp13044_c0,1.02854876464634,0.394435439972742,1.38274910665529,0.634113324673593,0.465366591080877,1.52121490936837,470
comp13057_c0,7.2861154297686,6.80310667108949,0.0989561406547018,0.483008758679105,0.201297556059461,0.493041356007793,763
comp13074_c0,0.888635881220179,0.908748317584259,-0.032288392623551,0.0201124363640793,0.0394583018392542,-0.0380401155980331,612
comp13086_c0,NA,NA,NA,NA,NA,0,437
comp13133_c0,2.03895594832115,0.947774318952908,1.10521513112638,1.09118162936824,0.590083144368859,1.5531187444434,326
comp13148_c0,0.551008266774822,0.18782639998702,1.55267410809761,0.363181866787802,0.328881330309902,1.59458394395534,329
comp13165_c0,1.7600166967856,1.04991310478181,0.745319186040001,0.710103592003784,0.410511463844797,1.02944052788687,412
comp13167_c0,13.0206794497132,10.429690497478,0.320108387376064,2.59098895223511,0.556399596875787,2.61068824838833,1499
comp13170_c0,0.566859661566343,0.463751486647126,0.289639702263812,0.103108174919217,0.157112622826909,0.307445040393631,533
comp13171_c0,0.313907739859596,0.0802530981762722,1.96771160737645,0.233654641683324,0.246036785084404,1.98153563212579,385
comp13173_c0,NA,NA,NA,NA,NA,0,382
comp13175_c0,0.807490956654417,1.51390588319159,-0.906757510539692,0.706414926537177,0.434326026706979,-1.14944822908849,449
comp13207_c0,17.2597673637172,21.2137208095289,-0.297584667288916,3.95395344581174,0.577467876039305,-3.96513612450468,3347
comp13214_c0,0.0761048361750279,1.8678554840019,-4.61725089334471,1.79175064782687,0.793184681279919,-4.95271402324832,397
comp13217_c0,0.677435425145428,0.554214220589503,0.289639702263812,0.123221204555925,0.167664399092971,0.314761214859268,446
comp13253_c0,5.30063508096247,10.1184607993007,-0.932752719072636,4.81782571833828,0.797933988410179,-4.90728767112945,342
comp13262_c0,NA,NA,NA,NA,NA,0,519
comp13275_c0,0.684727931138495,0.175056333132378,1.96771160737645,0.509671598006117,0.416885865457294,2.03264706912393,706
comp13276_c0,67.0526445939197,31.4570146938614,1.09191247008878,35.5956299000583,0.886679264298312,35.6123734230711,2043
comp13290_c0,16.100274772697,13.8671912760586,0.215409702827838,2.23308349663836,0.460055429579239,2.24344896153912,1475
comp13305_c0,6.25677143616606,10.1027060919449,-0.691251474788484,3.84593465577883,0.717944066515495,-3.90756215279014,1468
comp13312_c0,NA,NA,NA,NA,NA,0,330
comp13325_c0,NA,NA,NA,NA,NA,0,574
comp13338_c0,9.85997267139859,11.8075901200514,-0.260058993686566,1.94761744865283,0.493948097757622,-1.96490315448223,5626
comp13356_c0,28.7656829026289,0.197427749507123,7.18688012783861,28.5682551531218,0.998085159989922,29.458385028134,626
comp13373_c0,1.36459893282913,3.57816361295481,-1.39074236353603,2.21356468012568,0.78599395313681,-2.61419833119709,1727
comp13394_c0,34.1868396158348,20.549576430368,0.734332402502019,13.6372631854668,0.771607457797934,13.6570198530665,2114
comp13398_c0,5.23133349156473,4.80384269648781,0.12298983285436,0.427490795076918,0.20655076845553,0.444831292582973,566
comp13401_c0,0.179309317278849,0.275051419565562,-0.617250893344707,0.0957421022867127,0.157790375409423,-0.624632064086626,674
comp13414_c1,7.03274071031595,7.19191225964285,-0.0322883926235508,0.159171549326909,0.0776820357772739,-0.162413430520204,2002
